"logit_1_0";"Cattle";"Prot_area";"Powerlines";"Railroads";"WAI";"WGI";"WUI";"Machinery";"FAPU";"Tracks";"Change_pop"
0;65;1e+06;0;0;0;0;0;3,3199999332428;0;656339,375;0,208000004291534
0;744;0;106373,796875;0;0;161320;0;1,95000004768372;0;0;-0,145999997854233
0;1511;1e+06;0;0;0;601318;0;1,25;650720;15670,98046875;0,0130000002682209
0;1160;541110,375;0;0;0;269267;0;2,77999997138977;0;0;-0,0430000014603138
0;451;0;0;0;0;0;0;8,23999977111816;0;0;0,0829999968409538
0;316;648883;30024,30078125;0;0;396567;0;7,67999982833862;161912;0;0,0560000017285347
0;16;0;0;0;0;0;0;0,419999986886978;0;0;0,0299999993294477
0;863,5;0;0;0;0;0;0;2,25999999046326;792952;0;0,00700000021606684
0;689;1e+06;0;0;0;0;0;0,680000007152557;0;0;0,181999996304512
0;6863;0;0;0;0;81471;0;4,34999990463257;0;0;-0,0500000007450581
0;633;1e+06;0;0;0;394936;0;2,79999995231628;0;0;0,135000005364418
0;7442;0;0;0;51448;0;0;1,19000005722046;0;0;0,0900000035762787
0;1584;1e+06;0;0;0;452009;0;2,19000005722046;457457;301,057708740234;-0,0299999993294477
0;7253;0;0;0;0;0;0;3,73000001907349;955573;0;-0,046000000089407
0;13220;0;0;0;0;726590;0;9,13000011444092;0;454811,3125;-0,0299999993294477
0;0;0;0;225345;0;0;0;3,25;0;0;0,273000001907349
0;1343;1e+06;0;0;0;0;0;2,42000007629395;163532;373440,90625;-0,0350000001490116
0;792;0;26116,869140625;0;101492;324937;0;1,17999994754791;0;0;0,00700000021606684
0;187;1e+06;0;0;0;0;0;0,0900000035762787;0;0;0,210999995470047
0;570;0;0;0;0;63990;0;0,189999997615814;0;0;-0,0489999987185001
0;8023;438379,40625;0;462691,3125;0;150865;0;0,300000011920929;0;0;0,303999990224838
0;849;0;3363,77392578125;0;0;513330;0;7,61999988555908;0;0;-0,0230000000447035
0;248,5;78002,2734375;0;86518,65625;0;0;0;0,430000007152557;0;0;-0,141000002622604
0;2024;1e+06;0;0;0;228042;0;0,860000014305115;763618;0;-0,0930000022053719
0;7868,5;0;0;0;0;272737;0;3,00999999046326;35119;0;-0,116999998688698
0;7925;0;0;0;0;25669;0;3,60999989509583;0;0;0,0140000004321337
0;354;0;0;0;0;0;0;0,439999997615814;0;0;-0,0670000016689301
0;462,5;0;0;0;0;0;0;0,389999985694885;0;0;0,017000000923872
0;5927;0;30576,830078125;0;0;698179;0;7,28000020980835;0;0;-0,187999993562698
0;124;0;0;0;0;74550;0;0,639999985694885;0;0;-0,028999999165535
0;1063;1e+06;0;0;0;0;0;0,219999998807907;0;0;0,103000000119209
0;113;0;0;0;0;150310;0;14,3999996185303;0;0;-0,0350000001490116
0;812;1e+06;0;0;27880;0;0;1,76999998092651;503926;0;0,0579999983310699
0;6004;0;0;0;0;0;0;3,9300000667572;8413;73183,6328125;0,025000000372529
0;614;0;0;0;0;42522;0;0,28999999165535;0;0;0,111000001430511
0;402,5;926386,8125;0;0;0;585580;0;0,270000010728836;576829;87568,2734375;0,123999997973442
0;204;0;0;0;0;0;0;0,270000010728836;795836;0;-0,0469999983906746
0;986;0;0;0;0;577558;0;1,02999997138977;0;0;-0,0820000022649765
0;6182;0;13894,76953125;0;15;654800;0;4,13000011444092;0;0;-0,068000003695488
0;35;1e+06;0;0;0;0;0;2,73000001907349;0;246604,5;0,208000004291534
0;4304;237631,40625;0;0;0;0;0;2,71000003814697;0;400334,59375;0,254000008106232
0;6393;1e+06;0;0;0;600216;0;3,16000008583069;0;0;-0,0529999993741512
0;11134;0;0;0;0;38480;0;13,9300003051758;0;165560,5;0,114000000059605
0;1901;1e+06;0;0;0;0;0;1,36000001430511;0;0;0,025000000372529
0;250,5;0;37026,37890625;0;0;0;0;0,379999995231628;0;108126,6015625;0,0509999990463257
0;604;0;0;0;0;0;0;4,73000001907349;0;0;0,214000001549721
0;12520;1e+06;0;0;0;0;0;6,25;0;0;-0,0659999996423721
0;5898,3330078125;100329,703125;3461,54809570312;436121,6875;0;442217;0;7,21000003814697;0;172649,5;0,143999993801117
0;4166;0;0;0;0;295868;0;11,1000003814697;0;1991,76696777344;0,0109999999403954
0;3203;0;0;0;0;0;0;0,730000019073486;0;0;0,0599999986588955
0;356,5;0;0;0;0;0;0;0,200000002980232;199736;0;-0,017000000923872
0;166;1e+06;0;0;0;0;0;0,870000004768372;0;0;0,194999992847443
0;13009,5;0;0;0;0;697604;0;7,28000020980835;0;398750,3125;-0,0610000006854534
0;1277;0;0;0;0;605185;0;0,360000014305115;4745;0;-0,0270000007003546
0;502;0;0;0;0;503606;0;0,0799999982118607;0;0;-0,0189999993890524
0;442;0;0;0;0;373829;0;0,170000001788139;0;0;-0,00300000002607703
0;7253;0;0;0;0;863189;0;3,73000001907349;0;383750,8125;-0,0829999968409538
0;7108;0;0;0;0;286083;42962;1,46000003814697;0;0;0,0700000002980232
0;100;0;0;0;0;554402;0;0,259999990463257;0;0;-0,0860000029206276
0;375;0;0;0;0;310459;0;6,65999984741211;1e+06;232644,203125;0,0299999993294477
0;568;0;0;0;0;282063;0;2,54999995231628;0;176884,09375;-0,017000000923872
0;2313;0;0;0;0;505048;0;2,73000001907349;0;0;-0,0599999986588955
0;983,5;998578,1875;0;0;0;73833;0;0,589999973773956;0;0;-0,028999999165535
0;1885;0;0;0;0;0;0;0,129999995231628;0;0;0,063000001013279
0;297;0;0;0;134705;0;0;1,46000003814697;0;0;-0,025000000372529
0;5838;0;67098,9296875;0;0;0;131639;6,40999984741211;0;195926,40625;0,0939999967813492
0;32130;0;0;0;0;63863;0;11,6999998092651;0;149191,5;-0,10700000077486
0;391;0;0;0;0;0;0;0,330000013113022;0;0;-0,00600000005215406
0;20644;0;0;421311,90625;0;20260;0;0,180000007152557;0;341035,5;0,187999993562698
0;4157;0;0;0;0;0;0;2,57999992370605;0;0;-0,0309999994933605
0;195;2142,2451171875;0;0;0;9428;0;0,649999976158142;0;0;-0,151999995112419
0;7883,5;1e+06;0;0;0;249127;0;3,17000007629395;0;0;-0,0509999990463257
0;1297;0;0;361614,90625;0;0;0;0,439999997615814;906929;0;-0,0500000007450581
0;199;1e+06;0;0;0;0;0;2,6800000667572;0;0;-0,0439999997615814
0;56;1e+06;0;0;0;0;0;0,189999997615814;976370;0;0,0810000002384186
0;5927;0;0;0;0;571486;0;7,28000020980835;0;0;-0,0489999987185001
0;7253;0;0;0;0;472346;0;3,73000001907349;0;5910,7451171875;-0,0829999968409538
0;2347;1e+06;103016,8984375;168798;0;447777;0;0,829999983310699;14334;0;0,0260000005364418
0;8;1e+06;0;0;0;76955;0;0,0199999995529652;999999;0;0,186000004410744
0;8023;6650,3759765625;0;130173,296875;0;0;55978;0,300000011920929;0;0;0,303999990224838
0;2275;120939,1015625;0;0;0;654540;0;3,11999988555908;0;0;-0,063000001013279
0;53;0;0;0;827148;816714;0;0,610000014305115;0;439613,1875;0,0650000125169754
0;1948;0;0;0;0;451913;0;0,649999976158142;713956;0;-0,225999996066093
0;87;0;0;0;0;0;0;1,6599999666214;0;485577,8125;0,398000001907349
0;1853;1e+06;0;0;0;0;0;2,55999994277954;0;0;-0,0710000023245811
0;2983;0;107474,5;0;0;120092;0;0,569999992847443;0;0;0,224000006914139
0;2836;0;18313,08984375;0;0;139857;0;3,89000010490417;159003;0;0,00700000021606684
0;32130;0;0;0;0;389208;0;11,6999998092651;0;332351,3125;-0,0560000017285347
0;448;1e+06;0;0;0;0;0;0,28999999165535;0;0;0,0020000000949949
0;4063;0;0;0;0;68023;0;4,23000001907349;0;0;-0,0700000002980232
0;633;513789;0;0;532260;527819;0;2,79999995231628;0;0;0,128000006079674
0;32130;374,785186767578;90303,703125;0;0;792221;0;11,6999998092651;0;291867,6875;-0,104999996721745
0;1413;22187,5;97956,7265625;0;71624;0;0;3,08999991416931;0;399765,1875;0,241999998688698
0;1175;0;0;0;0;47954;46624;2,16000008583069;0;282624,8125;0,0529999993741512
0;502;0;0;0;0;148556;0;0,0799999982118607;0;0;-0,0189999993890524
0;97;0;0;0;0;0;0;0,899999976158142;0;0;0,172999992966652
0;178,5;0;0;0;0;703694;0;1,1599999666214;12277;0;-0,160999998450279
0;3333;0;0;0;0;0;0;3,25;0;0;-0,0900000035762787
0;13671,5;0;0;0;0;0;0;7,73999977111816;0;188746,09375;-0,0399999991059303
0;4835;1e+06;0;0;0;0;0;2,41000008583069;54197;0;-0,0160000007599592
0;277;0;0;0;0;470015;643919;0,0299999993294477;462257;0;0
0;12520;900643,375;0;0;0;0;0;6;5485;0;-0,046000000089407
0;592;0;0;0;0;414702;0;3,50999999046326;0;275107,6875;0,180000007152557
0;974;0;0;0;0;190040;0;0,259999990463257;994573;0;0,025000000372529
0;1877;0;0;0;519696;514836;0;0,670000016689301;0;0;0,214000001549721
0;568,5;0;67933,6015625;0;25747;0;0;14,7700004577637;0;387341,90625;0,0640000030398369
0;2983;0;0;0;0;454775;0;0,569999992847443;0;0;0,199000000953674
0;4917;0;0;0;0;465710;0;6,23000001907349;0;0;0,0920000076293945
0;2419;0;0;0;0;841167;0;7,44000005722046;275993;0;0,155000001192093
0;342;0;0;0;0;475535;0;0,850000023841858;0;28821,640625;0,32600000500679
0;428;0;110582,5;0;0;362132;0;15,9799995422363;0;0;0,0359999984502792
0;937;1e+06;0;0;0;412838;0;0,230000004172325;0;12191,5;-0,0529999993741512
0;1072;1e+06;0;0;0;0;0;0,400000005960464;0;0;-0,118000000715256
0;2463,5;0;0;0;0;445753;0;0,5;0;0;0,199000000953674
0;518;0;0;0;0;0;0;2,29999995231628;0;225794,796875;0,395999997854233
0;17787;0;0;0;0;91447;0;6,26999998092651;0;318962,59375;-0,116999998688698
0;168;0;0;0;0;833032;0;0,850000023841858;0;0;-0,00300000002607703
0;91;0;0;0;0;0;0;1;0;0;-0,0219999998807907
0;331;0;0;0;0;480670;0;1,44000005722046;0;0;0,0640000030398369
0;17787;0;0;0;0;374906;0;6,26999998092651;0;585699,375;-0,115000002086163
0;4810;1e+06;0;61048,328125;0;53927;0;2,03999996185303;0;159227,296875;0,0120000001043081
0;1215;0;0;0;0;0;0;3,6800000667572;0;0;-0,0209999997168779
0;6373;1e+06;0;0;0;580191;0;0,449999988079071;0;0;-0,0230000000447035
0;502;0;0;0;0;19621;0;0,0799999982118607;0;0;-0,398999989032745
0;12180;0;0;0;0;556607;0;4,5;0;299197,59375;-0,109999999403954
0;297;0;0;0;0;0;0;0,439999997615814;0;27082,849609375;-0,234999999403954
0;1392,5;905626,125;0;0;0;311063;0;1,67999994754791;0;442998,5;-0,0500000007450581
0;1498;0;0;0;0;0;0;0,889999985694885;0;0;-0,0130000002682209
0;1138;0;0;0;13508;6572;0;1,5;0;0;0,0840000063180923
0;135;0;116214,296875;0;410;179428;0;2,94000005722046;0;0;0,245000004768372
0;9374;0;124210,796875;0;0;0;0;7,96999979019165;0;0;-0,00600000005215406
0;937;1e+06;0;0;0;479584;0;0,230000004172325;0;67734,578125;-0,00400000018998981
0;2313;0;0;0;0;209303;0;2,73000001907349;0;0;-0,189999997615814
0;5727;0;0;0;0;160062;0;4,07999992370605;292;2398,88403320312;0,00600000005215406
0;20;0;0;0;242604;55687;0;2,65000009536743;0;0;0,118000000715256
0;9;1e+06;296,066802978516;0;0;0;0;0,170000001788139;0;0;0,0109999999403954
0;1584;0;0;0;0;0;0;2,19000005722046;830353;0;-0,061999998986721
0;3014;0;0;0;0;0;0;3,5699999332428;5527;0;0,0199999995529652
0;26;0;0;0;0;363775;0;3,27999997138977;0;0;0,248999997973442
0;366;0;0;0;0;0;0;2,24000000953674;0;8594,8466796875;0,172999992966652
0;2503,5;1e+06;0;415200,59375;0;215426;0;0,330000013113022;0;574228,625;0,0419999994337559
0;93;207622,203125;0;256613,59375;0;329817;0;0,0900000035762787;0;0;-0,141000002622604
0;1209,5;19165,419921875;0;0;0;0;0;2,59999990463257;0;0;-0,0579999983310699
0;1992;0;0;0;0;520135;0;0,829999983310699;0;556716,375;0,028999999165535
0;1560;0;0;0;102740;123582;0;3,22000002861023;0;0;-0,0579999983310699
0;26;0;0;0;20926;997742;0;3,27999997138977;0;0;0,248999997973442
0;3017;354308,90625;0;0;0;748534;0;9,17000007629395;0;0;0,073000006377697
0;2268,5;0;0;0;0;691203;0;0,140000000596046;0;0;0,328000009059906
0;90;0;0;0;0;0;0;2,04999995231628;0;0;-0,0199999995529652
0;281;1e+06;200558;0;0;355671;76547;0,0199999995529652;23659;0;0,310999989509583
0;70;1e+06;0;0;0;475852;0;0,0900000035762787;197974;0;-0,0439999997615814
0;391;0;0;0;0;47121;0;0,379999995231628;0;0;-0,00600000005215406
0;4586;0;0;0;0;69441;0;2,28999996185303;0;0;0,0419999994337559
0;75;1e+06;0;0;67505;0;0;2,90000009536743;0;42246,6015625;0,280000001192093
0;109;0;0;0;18037;919888;0;0,519999980926514;0;0;0,0599999986588955
0;19028,5;0;0;0;0;0;0;8,44999980926514;0;18205,259765625;-0,0540000014007092
0;100;198749;0;0;0;0;0;0,259999990463257;0;0;0,00600000005215406
0;467;1e+06;0;0;0;0;0;0,639999985694885;0;0;0,0320000015199184
0;366;1e+06;104829,796875;0;0;0;0;2,24000000953674;0;0;0,187000006437302
0;1072;0;0;0;0;0;0;3,74000000953674;0;0;-0,189999997615814
0;4199;0;0;0;0;610460;0;5,03999996185303;298465;168095,796875;0,0520000010728836
0;773;0;0;0;0;0;0;2,17000007629395;78942;0;0,0770000070333481
0;19028,5;0;0;0;0;0;0;11,1599998474121;0;86089,5;-0,0540000014007092
0;479;1e+06;0;0;0;650353;0;0,560000002384186;0;0;0,0710000023245811
0;7800;0;0;0;0;685709;0;17,5400009155273;0;0;-0,00800000037997961
0;233;0;0;0;0;0;0;1,26999998092651;0;0;0,0549999997019768
0;2282;0;0;0;0;0;0;0,379999995231628;0;0;0,0520000010728836
0;4,5;0;0;0;0;0;0;3,75999999046326;0;0;0,202000007033348
0;441,5;0;0;0;0;0;0;0,569999992847443;0;0;-0,0140000004321337
0;1094;1e+06;0;0;0;450729;0;1,50999999046326;836235;0;0,0230000000447035
0;1583,5;1e+06;0;0;0;0;0;0,419999986886978;0;0;0,00400000018998981
0;717;0;0;0;0;0;0;0,189999997615814;0;0;0,028999999165535
0;3062;1e+06;0;0;0;0;0;0,409999996423721;0;0;0,0370000004768372
0;670,5;683164,3125;102011,703125;0;0;0;0;0,379999995231628;829191;254700,296875;-0,0529999993741512
0;32130;0;0;0;0;613760;0;11,6999998092651;0;119737;-0,0700000002980232
0;8953,5;122437,1015625;271373,1875;533463;0;674001;0;4,11999988555908;0;646421,125;-0,00499999988824129
0;32130;33521,26171875;0;0;0;0;0;11,6999998092651;0;382157,3125;-0,104999996721745
0;213;1e+06;2359,333984375;0;0;0;0;2,03999996185303;999454;64809,80078125;0,272000014781952
0;3469;1e+06;0;0;0;0;0;2,49000000953674;163894;0;-0,0399999991059303
0;814;73018,1328125;0;0;679030;732889;0;1,54999995231628;0;0;0,437000006437302
0;1;273,231414794922;0;0;144845;0;0;1,36000001430511;0;0;0,025000000372529
0;12810;0;0;0;9705;0;0;1,70000004768372;0;0;0,146999999880791
0;12180;0;0;0;0;0;0;4,5;0;0;-0,0329999998211861
0;5446;236825,40625;0;0;0;0;0;0,409999996423721;0;0;0,172999992966652
0;7925;0;202189,296875;0;141485;491655;24414;3,60999989509583;0;0;0,0140000004321337
0;823;903105,125;0;0;0;0;0;0,790000021457672;0;0;0,028999999165535
0;33;0;0;0;0;0;0;1,37999999523163;0;0;0,0710000023245811
0;348;0;0;343254,09375;0;519366;0;0,699999988079071;0;0;-0,0309999994933605
0;614;0;0;0;0;0;0;0,28999999165535;0;23722,150390625;0,0890000015497208
0;2626;0;154346,09375;0;0;228136;0;2,65000009536743;647180;29197,359375;-0,116999998688698
0;1126;0;0;0;0;0;0;0,899999976158142;0;168560,5;0
0;17787;1e+06;0;0;0;430746;0;6,26999998092651;0;0;-0,0430000014603138
0;194;0;0;0;0;0;0;0,159999996423721;0;0;-0,0390000008046627
0;694;0;0;0;0;629658;0;1,36000001430511;0;0;-0,0149999996647239
0;1269;0;110108,703125;0;0;522912;0;6,80999994277954;0;280250;0,0570000000298023
0;1559;0;0;0;2168;0;0;1,35000002384186;0;0;-0,0500000007450581
0;136;1e+06;0;0;89093;0;0;2,19000005722046;0;0;0,203999996185303
0;20092;0;0;0;0;109394;0;7,28000020980835;0;0;-0,0219999998807907
0;17787;0;0;0;0;0;0;6,26999998092651;0;0;-0,116999998688698
0;5765;0;0;0;0;302665;0;10,7799997329712;0;3321,81909179688;-0,108000002801418
0;17787;1e+06;0;0;0;499897;0;6,26999998092651;0;0;-0,0430000014603138
0;1849;26932,5703125;0;0;0;599893;0;7,84999990463257;0;0;0,00999999977648258
0;1046;0;0;0;0;0;0;10,2700004577637;385072;51640,91015625;0,00900000054389238
0;974;0;0;0;0;361056;0;0,259999990463257;709106;0;0,025000000372529
0;93;1e+06;0;83983,5703125;0;250170;0;0,0900000035762787;0;0;-0,141000002622604
0;987;1e+06;0;0;0;0;0;0,839999973773956;90536;0;-0,0570000000298023
0;541,5;0;24899,970703125;0;12592;0;0;1,11000001430511;0;0;0,0160000007599592
0;369;0;0;0;0;0;0;1,20000004768372;0;0;0,0950000137090683
0;1052;1e+06;0;0;0;0;0;0,119999997317791;0;0;-0,00800000037997961
0;20092;19369,369140625;0;0;0;0;0;7,28000020980835;0;0;-0,0700000002980232
0;6393;392229,1875;100765,6015625;0;0;0;0;3,16000008583069;153270;96375,5390625;-0,046000000089407
0;32130;0;0;0;0;2691;0;11,6999998092651;0;0;-0,101999998092651
0;10967;0;0;0;0;37112;0;2,89000010490417;127012;0;-0,108000002801418
0;244;0;0;0;92497;0;0;1,63999998569489;0;206000,90625;0,0109999999403954
0;141;0;0;0;0;560269;0;7,38000011444092;239126;554998,5;0,0599999986588955
0;188;0;100440,703125;0;0;60250;0;0,639999985694885;0;582332,1875;0,428000003099442
0;2845;0;0;0;0;0;0;4,90999984741211;1e+06;0;0,0690000131726265
0;59;1e+06;0;0;0;0;0;7,30000019073486;0;0;0,0579999983310699
0;277;0;0;0;0;0;0;0,0299999993294477;93764;0;0
0;974;0;0;0;0;840815;0;0,259999990463257;671713;0;0,0309999994933605
0;387,5;763317,8125;0;0;0;0;0;1,12999999523163;0;0;-0,0199999995529652
0;7838,5;0;0;0;0;0;0;8,85000038146973;0;0;-0,0740000009536743
0;5927;0;0;0;0;54729;0;7,28000020980835;0;0;-0,0489999987185001
0;443;0;0;0;0;0;0;1,04999995231628;1e+06;16046,849609375;0,34400001168251
0;134,666702270508;996701,625;271085,8125;0;57025;0;0;0,469999998807907;0;0;0,0130000002682209
0;2983;0;100111,3984375;0;0;67481;0;0,569999992847443;0;516507,1875;0,187999993562698
0;8147,5;187735,90625;0;0;0;416715;0;3,90000009536743;253645;0;-0,0329999998211861
0;17787;1e+06;0;0;0;491262;0;6,26999998092651;0;0;-0,0640000030398369
0;369;0;0;0;0;881;0;0,209999993443489;128141;112597,796875;0,0920000076293945
0;263,5;1e+06;0;0;0;0;0;0,920000016689301;0;0;0,155000001192093
0;131,5;1e+06;0;0;52696;0;0;2,76999998092651;0;0;0,115000002086163
0;137;0;0;0;0;0;0;0,180000007152557;0;0;0,028999999165535
0;9374;0;8139,33203125;0;0;0;0;7,96999979019165;0;0;0,00900000054389238
0;277,5;0;0;0;0;0;0;1,70000004768372;3796;0;0,046000000089407
0;9834,5;231526,90625;0;0;0;891110;0;0,879999995231628;0;33365,66015625;0,158000007271767
0;6863;0;0;0;0;833267;0;4,36999988555908;0;551193,375;-0,0439999997615814
0;256;0;0;0;0;0;0;0,949999988079071;0;654737,125;0,128000006079674
0;1584;0;0;0;0;0;0;2,19000005722046;32760;0;-0,0579999983310699
0;974;0;0;111881;0;102432;0;0,259999990463257;160132;0;-0,0430000014603138
0;1182;0;57081,37890625;0;0;703994;48130;0,170000001788139;0;0;0,507000029087067
0;72;1e+06;0;0;0;0;0;1,5;0;0;0,247999995946884
0;502;0;0;0;0;323157;0;0,0799999982118607;0;0;-0,0430000014603138
0;2750;0;0;0;100897;0;0;2,3199999332428;0;0;0,114000000059605
0;14101;0;0;0;0;0;0;0,159999996423721;0;147317;0,0869999974966049
0;1235,5;1e+06;0;0;0;0;0;1,10000002384186;790741;0;0,35699999332428
0;1130,5;947889,875;5035,18994140625;0;0;0;0;0,560000002384186;0;0;-0,122000001370907
0;2386;1e+06;0;0;0;0;0;2,41000008583069;1e+06;0;0,0710000023245811
0;879;22211,91015625;97025,90625;0;0;438742;0;2,47000002861023;0;0;0,0399999991059303
0;8258;0;0;0;0;0;0;2,50999999046326;585437;4138,30810546875;-0,216999992728233
0;1209;0;0;0;0;0;0;0,629999995231628;0;0;0,0120000001043081
0;7925;0;0;0;0;528031;0;3,60999989509583;0;331276,59375;0,0140000004321337
0;478;1e+06;0;0;0;528280;0;0,629999995231628;0;0;-0,0560000017285347
0;3655,3330078125;1853,6259765625;61184,140625;0;0;85924;62109;5,6100001335144;0;0;0,0430000014603138
0;4689,5;408975,8125;0;0;0;719454;0;3,49000000953674;774930;0;0,0219999998807907
0;2739;0;62426,921875;0;0;203291;0;11,1700000762939;0;252309,703125;-0,00999999977648258
0;7893;0;0;0;2684;747710;0;9,60000038146973;0;0;-0,0370000004768372
0;9444,5;0;102974,296875;541292,125;0;0;35308;12,2399997711182;0;33863,19921875;0,0700000002980232
0;6661;1e+06;0;0;0;0;0;0,119999997317791;0;0;0,0540000014007092
0;684;0;0;0;0;0;0;0,439999997615814;0;0;0,0209999997168779
0;86,6666564941406;0;0;0;0;0;0;0,5;0;0;0,153999999165535
0;3920;0;0;0;0;0;0;0,939999997615814;171271;277273,40625;0,00900000054389238
0;2457;0;101378,203125;0;0;645458;0;4,21000003814697;0;0;-0,0640000030398369
0;934;0;115579,296875;0;0;514813;0;9,9399995803833;0;2316,30395507812;-0,0240000002086163
0;202;333420,40625;106076,8984375;0;0;556804;0;0,990000009536743;619702;114721,5;0,28099998831749
0;145,5;0;0;0;0;0;0;1,54999995231628;0;0;-0,0439999997615814
0;228,5;0;0;0;45628;0;0;3,66000008583069;0;228885,90625;0,204999998211861
0;86;0;0;0;9107;0;0;0,560000002384186;0;0;0,0740000009536743
0;1494;0;0;0;0;0;0;1,88999998569489;0;0;0,0209999997168779
0;4639,5;0;0;0;0;0;0;0,689999997615814;0;38333,51953125;0,0359999984502792
0;3902;20966,859375;0;0;0;0;0;0,589999973773956;0;0;0,146999999880791
0;5727;810506,8125;0;0;0;0;0;4,07999992370605;449104;0;-0,00900000054389238
0;2580;1e+06;0;0;0;498672;0;0,310000002384186;0;0;0,0910000130534172
0;2405,5;1e+06;40986,76171875;0;0;657282;0;11,6499996185303;0;165379,40625;0,209999993443489
0;428,666687011719;0;102049,8984375;0;0;0;0;6,98000001907349;0;4098,52197265625;0,0610000006854534
0;5530;0;0;0;148590;0;0;1,87000000476837;0;0;0,11599999666214
0;10967;0;0;0;0;318387;0;2,89000010490417;4869;0;0,0179999992251396
0;366;0;0;0;0;0;0;2,24000000953674;0;0;0,172999992966652
0;1293;1e+06;0;0;0;0;0;0,100000001490116;0;0;0,27700001001358
0;1584;0;0;0;0;0;0;2,19000005722046;596730;300383,09375;-0,061999998986721
0;502;0;0;0;0;298296;0;0,0799999982118607;0;0;-0,0430000014603138
0;621;558889,5;0;0;0;1668;0;0,370000004768372;0;0;0,0850000008940697
0;1074;0;0;0;0;180971;0;10,8299999237061;0;0;0,0599999986588955
0;2274;1e+06;0;0;0;0;0;1,71000003814697;262169;0;-0,0209999997168779
0;13220;0;0;0;0;40989;0;9,13000011444092;0;0;-0,068000003695488
0;1747;0;0;0;0;0;0;0,360000014305115;0;0;0,063000001013279
0;820;0;0;0;0;0;0;0,469999998807907;340440;0;-0,0350000001490116
0;280,5;991627,3125;0;0;157795;0;0;0,839999973773956;0;0;0,0299999993294477
0;1044;0;0;0;0;0;0;0,370000004768372;0;404484,90625;0,109999999403954
0;1471;1e+06;0;0;0;0;0;0,819999992847443;0;163259;0,128000006079674
0;4018;0;0;0;0;594220;0;1,22000002861023;0;0;0,0770000070333481
0;5258;0;0;0;0;431771;16854;6,51000022888184;0;0;-0,199000000953674
0;13220;0;0;0;0;393134;0;9,13000011444092;0;11367,9404296875;-0,0599999986588955
0;5727;0;0;0;0;0;0;4,07999992370605;682718;0;0,00300000002607703
0;1043;0;0;171720,796875;0;0;0;2,20000004768372;0;0;0,647000014781952
0;1791;1e+06;0;0;0;0;0;0,930000007152557;0;0;0,0840000063180923
0;1277;0;0;0;0;703027;0;0,360000014305115;465780;0;-0,24600000679493
0;9604;0;0;0;0;0;0;0,709999978542328;0;0;0,118000000715256
0;768;581531,3125;0;37829,66015625;106910;727263;0;2,52999997138977;0;0;0
0;714;1172,63195800781;0;0;0;500812;0;0,839999973773956;20987;0;-0,00700000021606684
0;3747;1e+06;0;0;0;0;0;0,699999988079071;794029;388896,3125;0,187999993562698
0;1057;0;0;0;0;0;0;1;0;0;-0,00700000021606684
0;4580;0;44260,69140625;0;0;356740;0;7,01000022888184;0;68656,8515625;0,0450000017881393
0;435,333312988281;0;13065,7099609375;0;0;128946;0;9,78999996185303;1750;0;0,0359999984502792
0;1343;1e+06;0;0;0;31339;0;2,42000007629395;113072;427449,40625;-0,0149999996647239
0;1584;0;0;0;0;0;0;2,19000005722046;331423;0;-0,212999999523163
0;0;49742,80859375;0;0;0;92579;0;0;0;406802,3125;0,0860000029206276
0;12180;0;0;0;0;0;0;4,5;0;0;-0,00400000018998981
0;2206;0;0;0;0;529995;0;0,150000005960464;0;0;0,0390000008046627
0;2881;1e+06;0;0;0;0;0;1,66999995708466;253;404520,09375;0,00100000004749745
0;26111;0;0;0;0;666184;0;10,5500001907349;0;0;-0,063000001013279
0;28;1e+06;0;0;0;0;0;1,6599999666214;0;14442,3896484375;0,146999999880791
0;6393;1e+06;0;0;0;0;0;3,16000008583069;0;0;-0,0390000008046627
0;1524;0;0;0;0;694667;0;0,379999995231628;0;691158,3125;0,159999996423721
0;1209;778650,3125;0;0;0;765880;0;0,629999995231628;0;0;0,0690000131726265
0;1241;0;107786,796875;0;0;0;0;6,82000017166138;0;687590,625;-0,126000002026558
0;0;0;0;0;179870;280743;0;2,48000001907349;0;7088,47314453125;0,243000000715256
0;2009,5;1e+06;0;0;0;161686;0;0,25;0;0;0,321999996900558
0;17787;392072,3125;0;0;0;535177;0;6,26999998092651;0;249752,5;-0,0869999974966049
0;3014;0;0;0;0;451826;0;3,5699999332428;433155;337780,40625;-0,00499999988824129
0;164,333297729492;0;0;0;126968;0;0;1,07000005245209;43871;0;0,143999993801117
0;62;0;0;0;0;0;0;0,0299999993294477;0;0;0,00999999977648258
0;1584;37842,01171875;0;0;0;0;0;2,19000005722046;1e+06;24448,150390625;-0,0320000015199184
0;276;0;0;0;0;0;0;1,75;0;0;-0,0790000036358833
0;2073;0;0;0;0;0;0;0,28999999165535;0;0;0,0179999992251396
0;1467;0;0;0;197461;570469;0;0,109999999403954;0;59379,80859375;0,061999998986721
0;480;0;138182,09375;188348,296875;0;286398;0;0,330000013113022;0;1017,30798339844;-0,00600000005215406
0;6004;0;100862,8984375;429621;0;585822;0;3,9300000667572;219515;0;0,025000000372529
0;1216;0;0;0;0;139976;0;0,550000011920929;0;0;-0,0650000125169754
0;635;0;0;0;0;0;0;0,5;0;0;0,0240000002086163
0;405;0;0;0;0;0;0;1,12000000476837;0;0;-0,207000002264977
0;502;0;0;0;0;441073;0;0,0799999982118607;6390;0;-0,0450000017881393
0;1698;0;0;641,396911621094;0;0;0;5,17999982833862;0;573758,6875;-0,073000006377697
